original_text,provided_summary,baseline_rouge1,tfidf_rouge1,position_rouge1,keyword_rouge1,ensemble_rouge1
KBS 춘천 앵커 이번에 원주 신림면 등에는 160mm가 넘는 많은 비가 내렸습니다 특히 이 지역에 내린 비는 원주천으로 합류되면서 잦은 수해를 일으키곤 했는데요 올해는 달랐습니다...,지난 윤 윤호중 행안부 장관 후보자와 정은경 복지부 장관 후보자에 대한 인사 검증이 진행됩니다,0.0,1.0,1.0,1.0,1.0
KBS 강릉 앵커 특별검사팀이 오늘18일 잇따라 진행한 압수수색 대상에 영동 지역 지역구 국회의원인 권성동 이철규 의원이 포함됐습니다 다선 의원으로 지역에서 오래 활동해 온 의원들...,오늘 오늘부터 윤석열 전 대통령 측이 청구한 구속적부심사가 열리고 있는 오늘 오전부터 윤석열 전 대통령 측이 청구한 구속적부심사가 열리고 있습니다,0.0,1.0,1.0,1.0,1.0
KBS 춘천 앵커 특별검사팀이 오늘18일 잇따라 진행한 압수수색 대상에 영동 지역 지역구 국회의원인 권성동 이철규 의원이 포함됐습니다 다선 의원으로 지역에서 오래 활동해 온 의원들...,집중호우 피해가 이어지는 가운데 이재명 대통령은 정부와 각 지자체의 대응 점검에 나섰습니다,0.0,1.0,1.0,1.0,1.0
KBS 춘천 앵커 더불어민주당이 정치검찰 조작 기소 진상 규명 대상에 최문순 전 강원도지사의 알펜시아 입찰 담합 사건을 포함시켰습니다 시민사회단체들은 민주당이 제 식구 감싸기를 하...,오늘 윤석열 전 대통령이 구속 여부의 적법성을 다투겠다며 신청한 구속적부심사가 법원에서 열립니다,0.03846153846153846,1.0,1.0,1.0,1.0
KBS 제주 앵커 윤호중 행정안전부 장관 후보자가 국회 인사청문회에서 제주 행정체제개편 주민투표 시행에 대해 신중한 입장을 보였습니다 4 3 왜곡 폄훼와 관련해선 처벌 규정 신설이...,오는 20일 참의원 선거를 앞두고 있는 일본에선 국회의원을 뽑을 때 후보와 지지 정당 이름을 손으로 직접 써야 하는데요,0.0,1.0,1.0,1.0,1.0
KBS 청주 더불어민주당은 전국적인 폭우 피해 상황을 고려해 내일 대전에서 열 예정이던 충청권 당 대표 경선을 온라인 방식으로 대체했다고 밝혔습니다 민주당은 충청권 경선을 ARS와...,이재명 정부 첫 국무 위원들에 대한 인사청문회가 벌써 반환점을 돌았습니다 그런데 장관 후보자들의 능력과 자질을 검증해야 할 인사청문회에서 때아닌 주적 논란이 이어지면서 인사청문회가...,0.0,1.0,1.0,1.0,1.0
앵커 한편 미국과 관세 협상을 담당하는 3개 부처는 장관 후보자 청문보고서가 여야 합의로 채택됐습니다 강선우 이진숙 후보자에 대해선 여야 이견이 계속된 가운데 이들의 거취는 주말 ...,이상민 전 행정안전부 장관에 대해 이상민 전 행정안전부 장관에 대해 내란 특검이 강제수사에 착수했습니다,0.0,1.0,1.0,1.0,1.0
KBS 대구 앵커 새 정부 국정과제가 이달 발표를 앞두고 있지만 대구 최대 현안인 신공항 이전사업이 포함될지는 불투명합니다 뾰족한 재원 대책조차 아직 마련되지 않으면서 신공항 사업...,트럼프 미국 미국 대통령이 종아리가 붓는 증상이 있어 검진을 한 결과 만성 정맥부전을 진단받았다고 백악관이 밝혔습니다,0.0,1.0,1.0,1.0,1.0
앵커 순직해병 특검팀은 여의도순복음교회와 극동방송 이철규 국민의힘 의원의 집 등을 압수수색했습니다 임성근 전 해병대 1사단장이 교회 인맥을 통해 구명 로비를 했다는 정황을 확인하기...,블라디디미르 푸틴 러시아 대통령이 북한과 중국 등 동부 국경으로 연결되는 도로 건설 방안을 공식 언급했습니다,0.0,1.0,1.0,1.0,1.0
앵커 김건희 특검은 오늘18일 통일교 본부 등을 대상으로 압수수색도 실시했습니다 건진법사에게 준 김건희 여사 선물용 목걸이 의혹 관련으로 한학자 통일교 총재를 피의자로 적시했습니다...,구윤철 경제부총리 겸 기재부장관 후보자의 인사청문회에서는 세수 관련 질의가 쏟아졌는데 윤 정부에서 인하된 법인세를 다시 인상하자는 논의도 나왔습니다,0.0,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령이 낸 구속적부심이 기각됐습니다 윤 전 대통령은 오늘18일 심사에서 직접 건강 상태가 좋지 않다며 석방해 달라고 호소했지만 법원은 받아들이지 않았습니다 서울고...,이진숙 강선우 두 장관 후보자를 두고 여권에서조차 자진사퇴 요구가 나오면서 대통령실이 고심하고 있습니다,0.0,1.0,1.0,1.0,1.0
앵커 이재명 대통령은 집중호우 대처 상황을 긴급 점검했습니다 오산 옹벽 사고 등 충분히 예측 가능한데도 피해가 발생한 사례들이 있었다며 정부와 지자체가 과하다 싶을 정도로 사고 예...,김용대 드론 사령관이 내란 특검에 출석했습니다,0.0,1.0,1.0,1.0,1.0
북한이 황해북도 평산의 우라늄 정련공장에서 폐수를 방류해 서해가 오염될 수 있단 우려와 관련해 정부가 지난 4일부터 특별 실태조사를 한 결과 이상이 없었다고 밝혔습니다 정부는 평산...,국정기획기획위원회가 비상 계엄 실행에 핵심적인 역할을 했던 국군방첩사령부를 해체 수준으로 개편하는 방안을 마련한거로 KBS 취재 결과 확인됐습니다,0.034482758620689655,1.0,1.0,1.0,1.0
앵커 윤호중 행정안전부 장관 후보자는 음주 운전을 했던 것과 배우자의 세금신고 누락에 대해 사과했습니다 16명 장관 후보자 가운데 지금까지 5명에 대해 청문보고서가 채택됐습니다 김...,이재명 대통령이 취임 후 처음으로 헌법 개정을 공개적으로 언급했습니다,0.0,1.0,1.0,1.0,1.0
앵커 정은경 보건복지부 장관 후보자 청문회에서는 배우자 주식이 쟁점이 됐는데요 코로나19로 국민이 고통받을 때 돈벌이했던 거냐는 국민의힘 비판에 정 후보자는 시세 차익을 본 게 없...,국민의힘 윤희숙 혁신위원장이 의원 4명에 대해 거취 표명을 요구한 것을 두고 후폭풍이 거셉다,0.038461538461538464,1.0,1.0,1.0,1.0
앵커 국민의힘은 힘자랑이 과하면 부러진다며 소속 의원들을 겨냥한 특검의 잇따른 압수수색에 반발하고 나섰습니다 이런 가운데 국민의힘 안에서는 계엄을 옹호하고 부정 선거론을 주장해 온...,국회는 오늘 정은경 보건복지부 장관 후보자와 윤호중 행정안전부 장관 후보자에 대한 인사청문회를 각 소관 상임위원회에서 진행합니다,0.0,1.0,1.0,1.0,1.0
앵커 채 상병 특검팀이 이른바 해병대 사단장 구명 로비에 기독교 인사들이 연루된 정황을 포착하고 대규모 압수수색에 나섰습니다 윤 전 대통령과 가깝다고 알려진 목사와 이철규 국민의힘...,강선우 여성가족부 장관 후보자와 이진숙 교육부 장관 후보자에 대한 논란이 수그러들지 않고 있는 강선우 여성가족부 장관 후보자와 이진숙 교육부 장관 후보자에 대한 논란이 수그러들지 ...,0.0,1.0,1.0,1.0,1.0
앵커 건진법사 청탁 의혹을 조사하고 있는 김건희 특검팀이 동시다발적인 압수수색에 나섰습니다 통일교 본부와 국민의힘 권성동 의원 사무실이 그 대상이었습니다 특검에 나가 있는 취재기자...,조현 외교부 장관 후보자는 미국과의 막바지 관세 협상에 총력을 다하겠다면서 2주 안에 협상이 가능할 거라고 밝혔습니다,0.0,1.0,1.0,1.0,1.0
 앵커  조금 전 들어온 소식입니다 윤석열 전 대통령 측이 청구한 구속적부심에서 법원이 조금 전 기각 결정을 내렸습니다 서울중앙지법 연결합니다 유서영 기자 전해 주시죠  기자  네...,특검팀이 이상민 전 행정안전부 장관과 소방청 등에 대한 전방위 압수수색에 나섰습니다,0.043478260869565216,1.0,1.0,1.0,1.0
 앵커  오늘은 정은경 보건복지부 장관 후보자와 윤호중 행정안전부 장관 후보자에 대한 청문회가 열렸습니다 정 후보자는 남편이 과거 코로나 수혜주에 투자해 차익을 봤다는 의혹을 받고...,윤석열 전 대통령이 특검 조사 불응에 이어 자신의 내란 우두머리 혐의 재판에도 출석하지 않았습니다,0.0,1.0,1.0,1.0,1.0
 앵커  국민의힘 윤희숙 혁신위원장이 현역 의원들을 쇄신 대상으로 지목해 파장이 일었죠 그런데 막상 혁신위는 윤 위원장의 개인 의견이라며 당의 혼란한 상황을 고스란히 드러냈습니다 ...,오늘 윤호중 행정안전부 장관 후보자와 정은경 보건복지부 장관 후보자에 대한 인사청문회가 오늘 국회에서 열립니다,0.037735849056603765,1.0,1.0,1.0,1.0
 앵커  국방부가 12 3 비상계엄 당시 상부의 위법하고 부당한 지시에 응하지 않은 의로운 군인을 찾아 포상하기로 했습니다 명령 복종이 절대적 가치로 인정받는 군에서 군인 정신을 ...,송정훈 기자입니다 리포트 윤석열 전 대통령이 건강상의 이유로 자신의 내란 우두머리 혐의 재판에도 나타나지 않았습니다,0.0,1.0,1.0,1.0,1.0
 앵커  순직해병특검과 김건희 특검이 친윤계인 권성동 이철규 의원에 대해 압수수색을 실시하자 국민의힘은 야당 탄압이라며 강하게 반발했는데요 특검 수사와 관련해 불안감이 커지고 있기...,이재명 대통령은 폭우로 인명 피해도 잇따르자 이재명 대통령은 피해 우려 지역에 대한 선제적인 안전 점검과 긴급 대응을 주문했습니다,0.0,1.0,1.0,1.0,1.0
 앵커  윤석열 전 대통령이 청구한 구속적부심 심문이 오늘 법원에서 열렸습니다 서울중앙지법 나가 있는 취재기자 연결합니다 유서영 기자 결론이 나왔습니까  기자  네 오늘 오전 10...,박하정 기자가 어제 17일 인사청문회에서 30대 아들 부부가 아빠 찬스 로 서울의 용산 아파트를 매입했다는 논란에 7억 원을 증여했고 7억 원을 증여했고 7억 원을 증여했고 당시에...,0.0,1.0,1.0,1.0,1.0
 앵커  유독 무속 논란이 끊이지 않았던 윤 전 대통령 부부는 무속 논란으로 코너에 몰릴 때마다 무속과 상극으로 여겨지는 개신교계의 원로들을 찾았습니다 그리고 이렇게 무속 논란에 ...,김건희 특검팀의 정조준하고 있는 삼부토건 주가조작 의혹 관련해 삼부토건 회장과 전 대표이사가 구속됐습니다,0.07272727272727272,1.0,1.0,1.0,1.0
 앵커  역대급 극한 호우에 이재명 대통령도 예정됐던 일정을 취소하고 피해 상황과 대응 방안을 점검했습니다 특히 옹벽 사고를 두고 사고 당시 교통 통제가 제대로 이뤄지지 않은 경위...,내란 내란 특검팀이 평양 무인기 투입 작전을 지시한 김용대 드론작전사령관을 소환해 조사했습니다,0.0,1.0,1.0,1.0,1.0
앵커 이재명 대통령이 집중 호우 점검 회의를 주재하면서 앞서 보신 오산 옹벽 붕괴 사고에 관해 오산시장에게 경위를 따져 물었습니다 이 대통령은 또 폭우 피해를 막기 위해 과하다 싶...,김건희 특검팀이 김건희 특검팀이 김건희 특검팀이 김 여사의 집사로 알려진 김예성 씨가 관련된 회사에 투자했던 대기업 경영진들을 불러 조사했습니다,0.0,1.0,1.0,1.0,1.0
KBS 청주 더불어민주당은 전국적인 폭우 피해 상황을 고려해 내일 대전에서 열 예정이던 충청권 당 대표 경선을 온라인 방식으로 대체했다고 밝혔습니다 민주당은 충청권 경선을 ARS와...,국민의힘 윤희숙 혁신위원장이 의원 4명에 대해 거취 표명을 요구한 것을 두고 후폭풍이 거셉니다,0.0,1.0,1.0,1.0,1.0
KBS 광주 광양제철소 내 배관 철거 공사 중 발생한 추락 사고로 노동자가 숨진 것과 관련해 이재명 대통령이 철저히 조사해 엄중히 책임을 물어야 한다고 밝혔습니다 이 대통령은 어제...,국정기획기획위원회가 비상 계엄 실행에 핵심 역할을 했던 국군방첩사령부를 해체 수준으로 개편하는 방안을 마련한 거로 KBS 취재 결과 확인됐습니다,0.03508771929824561,1.0,1.0,1.0,1.0
KBS 전주 도의장과 민주당 원내대표간 다툼으로 불발됐던 제12대 전북도의회 4기 예산결산특별위원 선임안이 오늘18 수정안으로 통과됐습니다 전북도의회는 오늘 예결위원 선임안을 단독...,조현 조현 외교부 장관 후보자가 오늘 17일 인사청문회에서 미국과의 관세 협상에 총력을 다하겠다고 밝혔습니다,0.03773584905660378,1.0,1.0,1.0,1.0
KBS 전주 민주당이 사업 청탁 의혹 등을 받아온 전북도의회 박용근 의원에 대해 제명을 확정했습니다 민주당 중앙당 윤리심판원은 어제17 박 의원에 대한 이의 신청을 수용하지 않고 ...,윤석열 전 대통령은 오늘 17일 내란 혐의 재판에도 나오지 않았습니다 지금 계단 오르는 것도 힘든 상태라고 변호인 측은 밝혔습니다,0.0,1.0,1.0,1.0,1.0
앵커 북한 우라늄 공장 폐수가 서해로 유입된다는 의혹에 대해 2주 전 정부가 합동 실태조사를 진행했는데요 오늘18일 정밀 검사 결과가 나왔습니다 시료를 채취한 모든 곳에서 방사능 ...,이재명 대통령은 폭우로 인한 사망 사고와 침수 피해를에 인명 피해도 잇따르자 이재명 대통령은 피해 우려 지역에 대한 안전 점검과 긴급 대응을 주문했습니다,0.0,1.0,1.0,1.0,1.0
앵커 오늘 국회에선 정은경 보건복지부 장관 윤호중 행정안전부 장관 후보자 등 인사청문회가 진행 중입니다 정은경 후보자 청문회에서 여야는 시작부터 자료 제출을 놓고 거친 설전을 주고...,윤석열 전 대통령이 내일 오전 서울중앙지법에서 열리는 구속적부심에 직접 출석하여 평소 당뇨와 갑작스러운 구속으로 식사와 운동이 모두 어려울 정도로 건강이 나빠졌다 고 재판부에 직접...,0.0,1.0,1.0,1.0,1.0
앵커 오늘 국회에선 정은경 보건복지부 장관 윤호중 행정안전부 장관 후보자 등 인사청문회가 진행 중입니다 정은경 후보자 청문회에서 여야는 시작부터 자료 제출을 놓고 거친 설전을 주고...,강선우 이진숙 두 장관 후보자를 두고 여권 일각에서도 자진사퇴 요구가 나오면서 대통령실이 고심하고 있는 강선우 이진숙 두 장관 후보자를 두고 여권 일각에서도 자진사퇴 요구가 나오면...,0.038461538461538464,1.0,1.0,1.0,1.0
 앵커  윤석열 전 대통령이 구속 여부의 적법성을 다투겠다며 청구한 구속적부심사가 법원에서 종료됐습니다 서울중앙지법 나가 있는 취재기자 연결합니다 유서영 기자 심문이 종료된 지 한...,지난해 내란 사태 직전까지 평양에 무인기를 침투시기는 작전이 있었다고 인정한 김용대 드론 사령관이 오전부터 특검 조사를 받고 있습니다,0.0,1.0,1.0,1.0,1.0
 앵커  이재명 대통령은 오늘 전국 호우 피해 상황을 점검하기 위해 중앙재난안전상황실을 찾았습니다 이 대통령은 쓸 수 있는 모든 자원과 행정력을 총동원하라고 주문하면서 예측 가능한...,내란 특검 조사를 계속 거부하고 있는 윤석열 전 대통령이 내란 혐의 재판에도 불출석했습니다 계단을 오르는 것도 힘들고 오래 앉아 있으면 무리라는 걸 이유라고 들었는데요,0.06666666666666667,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령 측이 청구한 구속적부심사가 6시간 만에 종료됐습니다 서울고검에 나가 있는 취재기자 연결합니다 허지영 기자 구속적부심사는 마무리됐는데 결과는 언제쯤 나옵니까 ...,내란 내란 특검이 비상계엄 당시 언론사 단전 단전 단전 단전 단전 단전 단전 단전 단전 단전 단전 단전 단수를 지시한 혐의를 받는 이상민 전 행정안전부 장관에 대해 강제수사에 착수...,0.03703703703703704,1.0,1.0,1.0,1.0
리포트 기록적인 폭우로 인한 피해가 전국에서 잇따른 가운데 이재명 대통령이 정부와 지자체의 호우 대응 상황 점검에 나섰습니다 재난 피해를 막기 위해 과하다 싶은 정도의 철저하고 선...,어제 16일 쇄신 대상자 4명을 콕 집어 밝힌 윤희숙 혁신위원장이 어제 16일 쇄신 대상자 4명을 콕 집어 밝힌 윤희숙 혁신위원장이 오늘은 당 지도부 회의에 참석했는데 회의 직후 ...,0.0,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령이 구속 8일 만에 구속적부심 심문을 받기 위해서 법원에 출석했습니다 윤 전 대통령 측은 의료기록을 제출하고 건강 악화를 강조했는데요 이에 맞서서 특검 측은 ...,오늘 17일 77 77번째 제헌절을 맞아 이재명 대통령이 이재명 대통령이 제헌절을 다시 공휴일로 지정하는 방안을 다시 공휴일로 지정하는 방안을 검토하라고 지시했습니다,0.03636363636363637,1.0,1.0,1.0,1.0
앵커 오늘18일 국회에서 열린 정은경 보건복지부 장관 후보자의 인사청문회에서는 배우자의 코로나 수혜주 투자 관련 의혹이 도마에 올랐습니다 정 후보자는 큰 시세 차익을 봤다는 건 명...,내란 특검팀이 김용대 드론 작전 사령관을 오늘 17일 조사했습니다,0.0,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금 ...,구윤철 경제부총리 겸 기획재정부 장관 구윤철 기획재정부 장관 구윤철 기획재정부 장관 후보가 윤석열 정부가 낮췄던 법인세를 원상복구하는 방안을 원상복구하는 방안을 검토하겠다고 말했습...,0.0,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금 ...,외교부 장관부 후보자 후보자 인사청문회가 나흘째 이어진 가운데 오늘은 외교부 기재부 산업부 장관 후보자 청문회가 열렸습니다,0.0,1.0,1.0,1.0,1.0
편상욱의 뉴스브리핑 인터뷰를 인용보도할 때는 프로그램명 SBS 편상욱의 뉴스브리핑을 정확히 밝혀주시기 바랍니다 저작권은 SBS에 있습니다  방송  SBS 편상욱의 뉴스브리핑 월금 ...,김영훈 3대 특검은 오늘도 주요 인사들에 대한 강제수사와 소환을 이어갔습니다,0.0,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령 측이 청구한 구속적부심사가 오후까지 이어지고 있습니다 심사 결과는 빠르면 오늘 안에 나올 것으로 보이는데요 서울고검에 나가 있는 취재기자 연결합니다 허지영 ...,특검 조사를 거부하고 있던 윤석열 전 대통령이 내일 구속적부부심 심사에는 직접 출석을한다는 속보가 들어와 있습니다,0.11764705882352941,1.0,1.0,1.0,1.0
 앵커  윤석열 전 대통령의 구속적부심사가 현재 법원에서 진행되고 있습니다 윤 전 대통령 측은 건강 문제 등을 들어 구치소에서 나와야 한다고 주장하는 것으로 알려졌는데요 서울중앙지...,광주광역시의회 시정 질의에서 강기정 광주광역시장의 시정 운영 방식에 대한 강한 비판이 이어졌는데 이미 답을 정해놓고 상대를 굴복시키려 하는 방식으로 시정을 운영한다는 강기정 광주광...,0.0,1.0,1.0,1.0,1.0
 앵커  이재명 대통령은 오늘 전국 호우 피해 상황을 점검하기 위해 중앙재난안전상황실을 찾았습니다 이 대통령은 쓸 수 있는 모든 자원과 행정력을 총동원하라고 주문하면서 예측 가능한...,윤석열 전 대통령이 지난주에 이어 오늘 17일 도 내란 혐의 재판에 출석하지 않았습니다,0.08,1.0,1.0,1.0,1.0
앵커 오늘 오전부터 윤석열 전 대통령 측이 청구한 구속적부심사가 열리고 있습니다 심사 결과는 오늘 안에 나올 것으로 보이는데요 서울고검에 나가 있는 취재기자 연결합니다 허지영 기자...,이재명 정부의 초대 장관 후보자 등 17명의 인사청문회가 한꺼번에 열리는 이른바 슈퍼위크 가 나흘째로 접어든 가운데 여야는 여야는 오늘도 후보자 적격성을 놓고 대치를 이어갔습니다,0.0,1.0,1.0,1.0,1.0
앵커 집중호우 피해가 이어지는 가운데 이재명 대통령은 정부와 각 지자체의 대응 점검에 나섰습니다 자원과 인력을 총동원하는 등 과하다 싶을 정도로 대응에 나서 피해를 막으라고 지시했...,재구속 이후 특검 조사에 불응하고 있는 윤석열 전 대통령 오늘은 자신의 내란 우두머리 혐의 재판에도 출석하지 않았고,0.034482758620689655,1.0,1.0,1.0,1.0
 앵커  조금 뒤 오늘 윤석열 전 대통령이 구속 여부의 적법성을 다투겠다며 신청한 구속적부심사가 법원에서 열립니다 윤 전 대통령 측은 건강 문제 등을 들어 구치소에서 나와야 한다고...,123 비상계엄 당시 언론사 단전 단전 단전 단수를 지시한 혐의를 받고 있는 이상민 전 행정안전부 장관에 대해 내란특검이 강제 수사에 착수했습니다,0.06779661016949153,1.0,1.0,1.0,1.0
 앵커  일본은 오는 20일 참의원 선거를 앞두고 있습니다 일본에선 국회의원을 뽑을 때 후보와 지지 정당 이름을 손으로 직접 써야 하는데요 이런 고전적 방법을 유지하는 데엔 일본 ...,박상용 기자가 취재했습니다 리포트 춘천 레고랜드 테마파크 리포트 춘천 레고랜드와 알펜시아 조성 사업으로 생긴 부채는 강원도 재정에 막대한 부담을 주고 있는데요,0.031746031746031744,1.0,1.0,1.0,1.0
 앵커  이재명 정부 첫 국무 위원들에 대한 인사청문회가 벌써 반환점을 돌았습니다 그런데 장관 후보자들의 능력과 자질을 검증해야 할 인사청문회에서 때아닌 주적 논란이 이어지면서 인...,그제 15일 대한체육회 창립 105주년 기념식에 화상으로 참여한 코번트리 위원장이 공식 행사에서 대한민국은 대한민국은 IOC에 매우 든든 든든한 협력자 라고 말했습니다,0.0,1.0,1.0,1.0,1.0
 앵커  지난 정부 외교부가 MBC를 상대로 낸 바이든날리면 보도소송에 대해 조현 외교부장관 후보자는 이는 잘못된 소송이라며 장관이 되면 사과를 포함해 매듭짓겠다고 밝혔습니다 소송...,12대 전북도의회 예산결산특별위원 선임안이 부결되는 초유의 사태가 발생했는데 한 의원의 예결위원 배제를와 도의회가 내홍을 빚은 결과입니다,0.0,1.0,1.0,1.0,1.0
 앵커  계엄 당시 언론사 단전 단수를 지시한 혐의를 받는 이상민 전 행정안전부 장관에 대해 내란 특검이 강제수사에 착수했습니다 이 전 장관 자택과 소방청등을 압수수색한 특검은 조..., 쪽지 예산 인 재량사업비를 부당하게 사용했다는 의혹이 불거진 가운데 9선 강필구 군의원이 사퇴서를 제출했습니다,0.0,1.0,1.0,1.0,1.0
트럼프 미국 대통령이 종아리가 붓는 증상이 있어 검진을 한 결과 만성 정맥부전을 진단받았다고 백악관이 밝혔습니다 만성 정맥부전은 다리정맥의 혈관 내벽 또는 판막 기능 이상으로 다리...,광주시의회 심창욱 의원은 본회의 시정질문을에서 광주시는 2023년 당시 우측차로를 우측차로를 우측차로를 우측차로를 우측차로를 진출로로 만들어 올해 개통하겠다고 했지만 현재까지 착공...,0.0,1.0,1.0,1.0,1.0
블라디미르 푸틴 러시아 대통령이 북한과 중국 등 동부 국경으로 연결되는 도로 건설 방안을 공식 언급했습니다 푸틴 대통령은 M12 고속도로 확장 개통식에서 해당 노선이 시베리아와 극...,경주에서 APEC 정상회의 핵심 의제 가운데 하나인 인구 문제를 논의하는 자리가 경주에서 마련됐습니다,0.0,1.0,1.0,1.0,1.0
 앵커  어제 열린 구윤철 경제부총리 겸 기획재정부 장관 후보자의 인사청문회에서는 세수 관련 질의가 쏟아졌는데요 윤 정부에서 인하된 법인세를 다시 인상하자는 논의도 나왔습니다 이해...,대구 앵커 국민의힘 전당대회가 다음 달로예된 가운데 유력 당권 주자인 김문수 전 고용노동부 장관이 어제 16일 대구를를를 대구를를 찾았습니다,0.07407407407407407,1.0,1.0,1.0,1.0
 앵커  이진숙 강선우 두 장관 후보자를 두고 여권에서조차 자진사퇴 요구가 나오면서 대통령실이 고심하고 있습니다 아직까진 기류 변화는 없다 는 입장이지만 여론을 지켜봐야 한다는 신...,울산 울산 음주와 무면허 운전을 한 시의원에 대해 울산시의회 윤리특별위원회가 가장 낮은 징계인 경고 처분을 내렸습니다,0.0,1.0,1.0,1.0,1.0
 앵커  내란 사태 직전 평양 무인기 투입 작전 사실을 인정했던 김용대 드론 사령관이 내란 특검에 출석했습니다 김용현 전 국방장관과 논의했다면서도 윤석열 전 대통령의 직접적인 지시...,국정기획위가 어제 16일 창원을 찾아 시민들의 민원과 제안을 접수했습니다,0.0,1.0,1.0,1.0,1.0
앵커 어제는 대한민국 헌법 공포를 기념하는 제77회 제헌절이었습니다 이재명 대통령은 헌법을 정비할 때라며 국민 중심 개헌 필요성을 꺼내 들었고 제헌절 정신을 살리기 위해 공휴일 지...,어제 청와대 영빈관에서 이재명 대통령과 만났습니다,0.044444444444444446,1.0,1.0,1.0,1.0
앵커 국민의힘 윤희숙 혁신위원장이 의원 4명에 대해 거취 표명을 요구한 것을 두고 후폭풍이 거셉니다 당 지도부는 개인 발언이 당에 부담이 된다며 불만을 표출했는데 윤 위원장은 몰매...,국민의힘 혁신위원회가 인적 쇄신 대상으로 나경원 윤상현 장동혁 의원과 송언석 비상대책위원장의 실명을 콕 집었습니다,0.03389830508474576,1.0,1.0,1.0,1.0
이재명 정부 초대 장관 후보자들에 대한 국회 인사청문회가 닷새째 이어집니다 국회는 오늘 정은경 보건복지부 장관 후보자와 윤호중 행정안전부 장관 후보자에 대한 인사청문회를 각 소관 ...,윤석열 정부에서 탄압받았던 언론계 인사들이 국정기획위원회에 모였습니다,0.0,1.0,1.0,1.0,1.0
앵커 인사청문회 소식 전해드립니다 조현 외교부 장관 후보자는 미국과의 막바지 관세 협상에 총력을 다하겠다면서 2주 안에 협상이 가능할 거라고 밝혔습니다 한미 정상회담 일정을 논의하...,김건희 김건희 특검팀이 김 여사 측에 명품 가방을 건넨 혐의를 받는 통일교 전 간부와 건진법사 전성배 씨가 국민의힘 전당대회 개입을 모의한 정황을 포착했습니다,0.0,1.0,1.0,1.0,1.0
앵커 김건희 특검팀이 수사 대상들 조사와 신병 확보부터 거듭 난항을 겪고 있습니다 핵심인 윤석열 전 대통령 부부의 공천개입 의혹 수사를 놓곤 정치인들의 조사 거부가 이어지고 있다고...,제헌절은 지난 2004년 주 5일 근무제가 도입되며 생산성 저하로 2008년부터 공휴일에서 제외됐습니다,0.0,1.0,1.0,1.0,1.0
앵커 내란 특검팀이 이상민 전 행정안전부 장관과 소방청 등에 대한 전방위 압수수색에 나섰습니다 계엄 당시 언론사 단전 단수 지시 의혹을 수사하기 위해섭니다 앞서 123 비상계엄 당...,이문 리포트 리포트 리포트 리포트 리포트 리포트,0.0,1.0,1.0,1.0,1.0
앵커 윤석열 전 대통령이 특검 조사 불응에 이어 자신의 내란 우두머리 혐의 재판에도 거듭 출석하지 않았습니다 변호인 측은 이번에도 주된 이유로 건강상의 문제를 들었고 특검 측은 구...,윤석열 전 대통령이 화를 냈다는 안보실 회의가 끝난 직후에 당시 이종섭 국방장관은 뒷자리가 7070으로 끝나는 전화를 받았습니다,0.10909090909090909,1.0,1.0,1.0,1.0
 앵커  윤호중 행정안전부 장관 후보자와 정은경 보건복지부 장관 후보자에 대한 인사청문회가 오늘 국회에서 열립니다 정 후보자 배우자의 코로나 관련주 투자 의혹과 윤 후보자의 종합소...,김영훈 고용노동부 장관 후보자에 대해선 대북관을 대북관을 놓고 또 정성호 법무장관 후보자에 대해선 검찰 개혁을 두고 여야가 맞붙었습니다,0.13793103448275862,1.0,1.0,1.0,1.0
 앵커  윤석열 전 대통령이 건강상의 이유로 자신의 내란혐의 재판에 또다시 불출석했습니다 하지만 정작 오늘 열리는 구속적부심에는 건강문제 호소를 위해 직접 출석할 것으로 보입니다 ...,대선 패배를 수습하려던 국민의힘의 쇄신 작업이 난항을 탄핵 반대 인사들이 주축인 토론회에 당 지도부가 대거 참석하는 등 쇄신과 거리가 먼 움직임이 일어나자 혁신위원회는 어제 실명을...,0.0,1.0,1.0,1.0,1.0
앵커 집중 호우에 인명 피해도 잇따르자 이재명 대통령은 피해 우려 지역에 대한 선제적인 안전 점검과 긴급 대응을 주문했습니다 사망 사고 등엔 작은 실수도 용납되지 않아야 한다며 인...,이재명 대통령이 세월호 참사와 이태원 참사 등 사회적 참사 유가족을 만났습니다,0.038461538461538464,1.0,1.0,1.0,1.0
앵커 조현 외교부 장관 후보자가 어제17일 인사청문회에서 30대 아들 부부가 아빠 찬스로 서울의 용산 아파트를 매입했다는 논란에 대해 7억 원을 증여했고 당시에 증여세도 냈다고 밝...,배지현 기자가 보도합니다,0.09302325581395349,1.0,1.0,1.0,1.0
